signature,github_url,stars,fileID,file_path,param,desc
transformers.CLIPTokenizer.from_pretrained;transformers.CLIPTokenizer.from_pretrained;transformers.CLIPTextModel.from_pretrained,github.com/sail-sg/EditAnything,2813,e749cac0d7c19a11b1029281205c58dd,sail-sg_EditAnything/EditAnything/utils/train_dreambooth_lora_inpaint.py,"unknown;unknown,subfolder=tokenizer;unknown,subfolder=text_encoder","Edit anything in images  powered by segment-anything, ControlNet, StableDiffusion, etc."
transformers.RobertaModel.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,38f48de9e3eb790d702389553a528e5c,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/r2sql/cosql/reranker/model.py,./local_param/,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.T5TokenizerFast.from_pretrained;transformers.BartTokenizer.from_pretrained,github.com/ylsung/VL_adapter,187,d8d14145370a75e565d0158da192eeb1,ylsung_VL_adapter/VL_adapter/VL-T5/src/nlvr_raw_data.py,"unknown,do_lower_case=unknown;unknown,do_lower_case=unknown","PyTorch code for ""VL-Adapter: Parameter-Efficient Transfer Learning for Vision-and-Language Tasks"" (CVPR2022)"
transformers.AutoModel.from_pretrained,github.com/AIGC-Audio/AudioGPT,9397,e356da260a8dd1301c27e76cecae013e,AIGC-Audio_AudioGPT/AudioGPT/text_to_audio/Make_An_Audio/wav_evaluation/models/clap.py,text_model,"AudioGPT: Understanding and Generating Speech, Music, Sound, and Talking Head"
transformers.OpenAIGPTTokenizer.from_pretrained;transformers.OpenAIGPTDoubleHeadsModel.from_pretrained;transformers.OpenAIGPTDoubleHeadsModel.from_pretrained;transformers.OpenAIGPTTokenizer.from_pretrained,github.com/salesforce/CodeRL,436,df959914e06331f75133c8519ffcf33d,salesforce_CodeRL/CodeRL/transformers/examples/legacy/run_openai_gpt.py,unknown;unknown;unknown;unknown,This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.Wav2Vec2Processor.from_pretrained;transformers.Wav2Vec2Model.from_pretrained,github.com/YuanGongND/whisper-at,199,a0deb4d475579ab35698436cc76b8dd2,YuanGongND_whisper-at/whisper-at/src/noise_robust_asr/intermediate_feat_extract/esc-50/extract_esc50_w2v_robust_all.py,facebook/wav2vec2-large-robust-ft-swbd-300h;mdl_size,"Code and Pretrained Models for Interspeech 2023 Paper ""Whisper-AT: Noise-Robust Automatic Speech Recognizers are Also Strong Audio Event Taggers"""
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModel.from_pretrained,github.com/HHousen/TransformerSum,405,7419199d91fcecf0c830a1e5ab6fe90f,HHousen_TransformerSum/TransformerSum/src/extractive.py,"unknown,gradient_checkpointing=unknown;unknown,use_fast=unknown;unknown,config=unknown",Models to perform neural summarization (extractive and abstractive) using machine learning transformers and a tool to convert abstractive summarization datasets to the extractive task.
transformers.Wav2Vec2Processor.from_pretrained;transformers.Wav2Vec2ForCTC.from_pretrained.to,github.com/YuanGongND/whisper-at,199,583a35243e725a64c46d8921c2332779,YuanGongND_whisper-at/whisper-at/src/noise_robust_asr/asr_experiments/transcribe_wav2vec_base.py,facebook/wav2vec2-base-960h;device,"Code and Pretrained Models for Interspeech 2023 Paper ""Whisper-AT: Noise-Robust Automatic Speech Recognizers are Also Strong Audio Event Taggers"""
transformers.AutoTokenizer.from_pretrained;transformers.AutoModel.from_pretrained.half.cuda,github.com/guifaChild/text_to_vedio,158,9c99f032f990e6414cea4b212a0baa0a,guifaChild_text_to_vedio/text_to_vedio/ChatGLM-6B-main/api.py,"THUDM/chatglm-6b,trust_remote_code=True;",这是一个由文本直接生成视频的项目
transformers.BertConfig.from_pretrained;transformers.BertModel.from_pretrained,github.com/china-ai-law-challenge/CAIL2020,150,218dcd7808eeb7cbdfbef0b2722441cd,china-ai-law-challenge_CAIL2020/CAIL2020/ydlj/baseline/run_cail.py,unknown;unknown,
transformers.LongformerTokenizerFast.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,3bee2158e18c1dab8257b8dba7ba9c45,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/dstc11-simmc/task2/eval_dstc11_task2.py,unknown,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
sentence_transformers.SentenceTransformer,github.com/renatoviolin/Semantic-Search,108,dee94fcdb89ffef3dc1cea574f83b745,renatoviolin_Semantic-Search/Semantic-Search/sentenceBERT_model.py,bert-base-nli-stsb-mean-tokens,Semantic search using Transformers and others
sentence_transformers.SentenceTransformer.to;sentence_transformers.SentenceTransformer,github.com/zhoujx4/NLP-Series-sentence-embeddings,160,6090b31da499d8dcf1ac672b526d5c99,zhoujx4_NLP-Series-sentence-embeddings/NLP-Series-sentence-embeddings/run_unsup_esimcse.py,device;model_save_path,NLP句子编码、句子embedding、语义相似度：BERT_avg、BERT_whitening、SBERT、SmiCSE
sentence_transformers.SentenceTransformer,github.com/andreamad8/FSB,119,509e3fd1b9c157a8c92d91fd6b368f14,andreamad8_FSB/FSB/data/wow/generate_closest_shots_embeddings.py,all-mpnet-base-v2,The Few-Shot Bot: Prompt-Based Learning for Dialogue Systems
sentence_transformers.SentenceTransformer,github.com/usc-isi-i2/cskg,104,c682c4213b7285e452568c414e97dcc1,usc-isi-i2_cskg/cskg/grounding/groundcskg/graphify/link.py,bert-large-nli-cls-token,CSKG: The CommonSense Knowledge Graph
sentence_transformers.SentenceTransformer,github.com/usc-isi-i2/cskg,104,57f71db36eb57f81a9bc53c7f2837870,usc-isi-i2_cskg/cskg/embeddings/relation_analysis.py,model_name,CSKG: The CommonSense Knowledge Graph
sentence_transformers.SentenceTransformer;sentence_transformers.SentenceTransformer,github.com/Guzpenha/transformer_rankers,155,c417db73b8419c3d72b3711f6156010b,Guzpenha_transformer_rankers/transformer_rankers/transformer_rankers/scripts/train_sentenceBERT_crr.py,unknown;modules=List,A library to conduct ranking experiments with transformers.
sentence_transformers.SentenceTransformer,github.com/andreamad8/FSB,119,f5e20a1f54d210ff13b257d42adc7b04,andreamad8_FSB/FSB/data/wit/generate_closest_shots_embeddings.py,all-mpnet-base-v2,The Few-Shot Bot: Prompt-Based Learning for Dialogue Systems
sentence_transformers.SentenceTransformer,github.com/amazon-science/sccl,276,1549263744884f5ae85a6f626b60d7be,amazon-science_sccl/sccl/utils/.ipynb_checkpoints/optimizer-checkpoint.py,SBERT_CLASS,"Pytorch implementation of Supporting Clustering with Contrastive Learning, NAACL 2021"
sentence_transformers.SentenceTransformer,github.com/1rgs/clarity-reader,262,2cc2f22cc1c22cc2bfd424dacff98196,1rgs_clarity-reader/clarity-reader/backend/pkg/embed.py,EMBEDDING_MODEL_NAME,"Layered, depth-first reading—start with summaries, tap to explore details, and gain clarity on complex topics."
sentence_transformers.SentenceTransformer,github.com/usc-isi-i2/cskg,104,d93e7b23cba6fae43ba6f46941a85103,usc-isi-i2_cskg/cskg/embeddings/edge_analysis.py,bert-base-nli-mean-tokens,CSKG: The CommonSense Knowledge Graph
sentence_transformers.SentenceTransformer,github.com/shmsw25/FActScore,119,6e336f10f031d59766de4c3e337bf539,shmsw25_FActScore/FActScore/factscore/retrieval.py,unknown,"A package to evaluate factuality of long-form generation. Original implementation of our EMNLP 2023 paper ""FActScore: Fine-grained Atomic Evaluation of Factual Precision in Long Form Text Generation"""
sentence_transformers.SentenceTransformer,github.com/facebookresearch/ParlAI,10365,66154df0d93d7bd2a5723310a26b898c,facebookresearch_ParlAI/ParlAI/projects/roscoe/score.py,sentence_embedding_model,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.
sentence_transformers.SentenceTransformer,github.com/ashawkey/stable-dreamfusion,7150,ebc93cdc1ea3102504843be3ee88c6cf,ashawkey_stable-dreamfusion/stable-dreamfusion/evaluation/r_precision.py,unknown,Text-to-3D & Image-to-3D & Mesh Exportation with NeRF + Diffusion.
sentence_transformers.SentenceTransformer,github.com/deepset-ai/COVID-QA,340,7e98f21b40db89bde914b226729d1ca9,deepset-ai_COVID-QA/COVID-QA/covid_nlp/modeling/transformer/train_quora_dedup_bert.py,model_name,API & Webapp to answer questions about COVID-19. Using NLP (Question Answering) and trusted data sources.
sentence_transformers.SentenceTransformer,github.com/danielgross/teleprompter,317,f8f8a2333ca76c70f66012470e411fa5,danielgross_teleprompter/teleprompter/main.py,all-MiniLM-L6-v2,
sentence_transformers.SentenceTransformer,github.com/yuchenlin/SwiftSage,164,f70d42ddc00bf8ec3c2571a2888e673e,yuchenlin_SwiftSage/SwiftSage/baselines/eval_agent_saycan.py,paraphrase-MiniLM-L6-v2,SwiftSage: A Generative Agent with Fast and Slow Thinking for Complex Interactive Tasks 
sentence_transformers.SentenceTransformer,github.com/farizrahman4u/loopgpt,1317,4106f75a7518370c2115e349603ac734,farizrahman4u_loopgpt/loopgpt/loopgpt/embeddings/hf.py,model_id,Modular Auto-GPT Framework
sentence_transformers.SentenceTransformer.__init__,github.com/zhoujx4/NLP-Series-sentence-embeddings,160,13913ffc1930d7f2d76178d2e9b72d3d,zhoujx4_NLP-Series-sentence-embeddings/NLP-Series-sentence-embeddings/sentence_transformers/ESimCSE.py,"self,model_name_or_path,modules,device,cache_folder",NLP句子编码、句子embedding、语义相似度：BERT_avg、BERT_whitening、SBERT、SmiCSE
sentence_transformers.SentenceTransformer,github.com/skeskinen/bert.cpp,346,7cfe4f85a995c6e0ea404784e0b743d4,skeskinen_bert.cpp/bert.cpp/benchmarks/run_mteb.py,unknown,ggml implementation of BERT
sentence_transformers.SentenceTransformer;sentence_transformers.SentenceTransformer,github.com/AIGC-Audio/AudioGPT,9397,c26528fad8e3888b47aaaa8877a47fef,AIGC-Audio_AudioGPT/AudioGPT/audio_to_text/captioning/utils/bert/create_sent_embedding.py,lang2model;paraphrase-MiniLM-L6-v2,"AudioGPT: Understanding and Generating Speech, Music, Sound, and Talking Head"
sentence_transformers.SentenceTransformer;sentence_transformers.SentenceTransformer,github.com/zhoujx4/NLP-Series-sentence-embeddings,160,dc8aab9dea1e77f271ea5e9892d84776,zhoujx4_NLP-Series-sentence-embeddings/NLP-Series-sentence-embeddings/run_sup_simcse.py,"modules=List,device=device;model_save_path",NLP句子编码、句子embedding、语义相似度：BERT_avg、BERT_whitening、SBERT、SmiCSE
sentence_transformers.SentenceTransformer,github.com/andreamad8/FSB,119,46eea402393e6a3e72c691087f834f01,andreamad8_FSB/FSB/demo/app_parsing.py,all-mpnet-base-v2,The Few-Shot Bot: Prompt-Based Learning for Dialogue Systems
sentence_transformers.SentenceTransformer,github.com/geeks-of-data/knowledge-gpt,240,9db954900f5b3a3a86dd7383bc98c042,geeks-of-data_knowledge-gpt/knowledge-gpt/knowledgegpt/utils/utils_embedding.py,model_name,Extract knowledge from all information sources using gpt and other language models. Index and make Q&A session with information sources.
sentence_transformers.SentenceTransformer;sentence_transformers.SentenceTransformer,github.com/zhoujx4/NLP-Series-sentence-embeddings,160,9bd9474528163b291e1d477be476cd8a,zhoujx4_NLP-Series-sentence-embeddings/NLP-Series-sentence-embeddings/run_unsup_simcse.py,"modules=List,device=device;model_save_path",NLP句子编码、句子embedding、语义相似度：BERT_avg、BERT_whitening、SBERT、SmiCSE
sentence_transformers.SentenceTransformer;sentence_transformers.SentenceTransformer,github.com/zhoujx4/NLP-Series-sentence-embeddings,160,1b7c16c3a6d0408b3f42da69f8b32d6b,zhoujx4_NLP-Series-sentence-embeddings/NLP-Series-sentence-embeddings/run_sbert.py,"model_name,device=device;model_save_path",NLP句子编码、句子embedding、语义相似度：BERT_avg、BERT_whitening、SBERT、SmiCSE
sentence_transformers.SentenceTransformer,github.com/andreamad8/FSB,119,0e3193f62ddb3b9dfeb3280f7c2e8923,andreamad8_FSB/FSB/data/TOP/generate_closest_shots_embeddings.py,"all-mpnet-base-v2,device=cpu",The Few-Shot Bot: Prompt-Based Learning for Dialogue Systems
sentence_transformers.SentenceTransformer,github.com/zhoujx4/NLP-Series-sentence-embeddings,160,568fd9130317547283f4613f59b17940,zhoujx4_NLP-Series-sentence-embeddings/NLP-Series-sentence-embeddings/run_unsup_consert.py,model_save_path,NLP句子编码、句子embedding、语义相似度：BERT_avg、BERT_whitening、SBERT、SmiCSE
sentence_transformers.SentenceTransformer,github.com/AlibabaResearch/DAMO-ConvAI,788,8d680a1265f96e0e50cec06cc21ce970,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/api-bank/apis/tool_search.py,sentence-transformers/paraphrase-MiniLM-L3-v2,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
sentence_transformers.SentenceTransformer,github.com/andreamad8/FSB,119,d18c6465ebf542e754ff211b218d528d,andreamad8_FSB/FSB/data/flowMWOZ/generate_closest_shots_embeddings.py,all-mpnet-base-v2,The Few-Shot Bot: Prompt-Based Learning for Dialogue Systems
sentence_transformers.SentenceTransformer,github.com/CuongNN218/zalo_ltr_2021,138,1c629e030beab7d8c275a8bb138ca6e5,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/hard_negative_mining.py,unknown,Source code for Zalo AI 2021 submission
sentence_transformers.SentenceTransformer,github.com/Guzpenha/transformer_rankers,155,4aff77344374d0da20dca72d361b4ae3,Guzpenha_transformer_rankers/transformer_rankers/transformer_rankers/negative_samplers/negative_sampling.py,unknown,A library to conduct ranking experiments with transformers.
sentence_transformers.SentenceTransformer,github.com/usc-isi-i2/cskg,104,e3ee0cdbf3fb8be3cb02cd78a5495e69,usc-isi-i2_cskg/cskg/node resolution/util.py,model_name,CSKG: The CommonSense Knowledge Graph
sentence_transformers.SentenceTransformer,github.com/1rgs/clarity-reader,262,acf82cbb47926e0674e3bc5a2f517032,1rgs_clarity-reader/clarity-reader/backend/pkg/modal_setup.py,EMBEDDING_MODEL_NAME,"Layered, depth-first reading—start with summaries, tap to explore details, and gain clarity on complex topics."
sentence_transformers.SentenceTransformer,github.com/renatoviolin/Semantic-Search,108,d3cbfbac08e7f993945081cc0822f17f,renatoviolin_Semantic-Search/Semantic-Search/sentenceROBERTA_model.py,roberta-base-nli-stsb-mean-tokens,Semantic search using Transformers and others
sentence_transformers.SentenceTransformer;sentence_transformers.SentenceTransformer;sentence_transformers.SentenceTransformer,github.com/sturdy-dev/semantic-code-search,247,24f72c0839bdef886a4790e4cc76d045,sturdy-dev_semantic-code-search/semantic-code-search/src/semantic_code_search/cli.py,unknown;unknown;unknown,Search your codebase with natural language • CLI • No data leaves your computer
sentence_transformers.SentenceTransformer,github.com/thunlp/OpenBackdoor,114,1dd381f3d31733bfa334759042c06e6e,thunlp_OpenBackdoor/OpenBackdoor/openbackdoor/utils/evaluator.py,"paraphrase-distilroberta-base-v1,device","An open-source toolkit for textual backdoor attack and defense (NeurIPS 2022 D&B, Spotlight)"
sentence_transformers.SentenceTransformer,github.com/1rgs/clarity-reader,262,b15c3010c5fa5a252d1f4ea648a39ff2,1rgs_clarity-reader/clarity-reader/embed.py,EMBEDDING_MODEL_NAME,"Layered, depth-first reading—start with summaries, tap to explore details, and gain clarity on complex topics."
sentence_transformers.SentenceTransformer,github.com/amazon-science/sccl,276,9f0c441827859e12e8cd0f093714291f,amazon-science_sccl/sccl/utils/optimizer.py,SBERT_CLASS,"Pytorch implementation of Supporting Clustering with Contrastive Learning, NAACL 2021"
sentence_transformers.SentenceTransformer,github.com/andreamad8/FSB,119,a41fdf405d2cf6f11c65ef13d4338eee,andreamad8_FSB/FSB/data/dialKG/generate_closest_shots_embeddings.py,all-mpnet-base-v2,The Few-Shot Bot: Prompt-Based Learning for Dialogue Systems
sentence_transformers.SentenceTransformer,github.com/skeskinen/bert.cpp,346,a620b2800082b899c18dea8c4a6174be,skeskinen_bert.cpp/bert.cpp/benchmarks/run_mteb_server.py,unknown,ggml implementation of BERT
sentence_transformers.SentenceTransformer;sentence_transformers.SentenceTransformer,github.com/CuongNN218/zalo_ltr_2021,138,b19aeacff796a44babcb9c9f35cfa8f4,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/train_sentence_bert.py,modules=List;unknown,Source code for Zalo AI 2021 submission
sentence_transformers.SentenceTransformer,github.com/wangyuxinwhy/uniem,572,f3140b69b321fe96ed8fd7dec0d6e7aa,wangyuxinwhy_uniem/uniem/mteb-zh/mteb_zh/models.py,model_id,unified embedding model
sentence_transformers.SentenceTransformer,github.com/veekaybee/viberary,346,78188a65f113d366fee8cf5b7fc55674,veekaybee_viberary/viberary/src/search/knn_search.py,sentence-transformers/msmarco-distilbert-base-v3,"Good books, good vibes"
sentence_transformers.SentenceTransformer,github.com/usc-isi-i2/cskg,104,c4815b3349f80ec60614b6bd2499dd6f,usc-isi-i2_cskg/cskg/embeddings/clustering.py,model_name,CSKG: The CommonSense Knowledge Graph
sentence_transformers.SentenceTransformer,github.com/jim-schwoebel/allie,129,5f83a98c36495f3a0500d0cfe3ffdfc4,jim-schwoebel_allie/allie/features/text_features/featurize.py,bert-base-nli-mean-tokens,"🤖 An automated machine learning framework for audio, text, image, video, or .CSV files (50+ featurizers and 15+ model trainers). Python 3.6 required."
sentence_transformers.SentenceTransformer,github.com/yuchenlin/SwiftSage,164,633abc1f89e768ee78b3944c9f6d7573,yuchenlin_SwiftSage/SwiftSage/eval_utils.py,paraphrase-MiniLM-L6-v2,SwiftSage: A Generative Agent with Fast and Slow Thinking for Complex Interactive Tasks 
sentence_transformers.SentenceTransformer.cuda,github.com/lupantech/ScienceQA,448,d949da39a68b2247b63864fd86f3a08f,lupantech_ScienceQA/ScienceQA/tools/evaluate_explaination.py,,"Data and code for NeurIPS 2022 Paper ""Learn to Explain: Multimodal Reasoning via Thought Chains for Science Question Answering""."
en_core_web_sm.load,github.com/microsoft/jericho,228,84a56059b0df137d24c91f80e27f8387,microsoft_jericho/jericho/jericho/util.py,,A learning environment for man-made Interactive Fiction games.
en_core_web_sm.load,github.com/brightics/studio,178,14101b07ac0f15400242faf1cf038ec4,brightics_studio/studio/function/python/brightics/function/textanalytics/ner.py,,Component based analytics studio on the web browser
transformers.pipeline,github.com/NorskRegnesentral/skweak,899,c5be57cfc265c579a3d754de322692f8,NorskRegnesentral_skweak/skweak/examples/sentiment/sentiment_models.py,"sentiment-analysis,model=nlptown/bert-base-multilingual-uncased-sentiment",skweak: A software toolkit for weak supervision applied to NLP tasks
transformers.pipeline,github.com/bminixhofer/wtpsplit,422,80b41d10a54a2080deb76ffe21519e08,bminixhofer_wtpsplit/wtpsplit/wtpsplit/evaluation/extrinsic.py,"translation,model=unknown,device=0",Code for Where's the Point? Self-Supervised Multilingual Punctuation-Agnostic Sentence Segmentation
transformers.pipeline,github.com/CuongNN218/zalo_ltr_2021,138,2a8ecddc896307e2c0aa6bc4d5fd6ed9,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/codeparrot/scripts/human_eval.py,"text-generation,model=model,tokenizer=tokenizer,device=unknown",Source code for Zalo AI 2021 submission
transformers.pipeline;transformers.pipeline,github.com/davidberenstein1957/classy-classification,183,51e9d56e34b886d7493d7787940eb9ac,davidberenstein1957_classy-classification/classy-classification/classy_classification/classifiers/classy_spacy.py,"zero-shot-classification,model=model,device=unknown,top_k=None,accelerator=ort;zero-shot-classification,model=unknown,device=unknown,top_k=None","This repository contains an easy and intuitive approach to few-shot classification using sentence-transformers or spaCy models, or zero-shot classification with Huggingface. "
transformers.pipeline,github.com/aws-samples/aws-genai-llm-chatbot,564,e13c48c140b43c001e645f0c610c84df,aws-samples_aws-genai-llm-chatbot/aws-genai-llm-chatbot/lib/large-language-model/hf-custom-script-model/samples/basic/inference.py,"text-generation,model=model,tokenizer=tokenizer,torch_dtype=unknown,trust_remote_code=True,device_map=auto","A modular and comprehensive solution to deploy a Multi-LLM and Multi-RAG powered chatbot (Amazon Bedrock, Anthropic, HuggingFace, OpenAI, AI21, Cohere) using AWS CDK on AWS"
transformers.pipelines.pipeline,github.com/songhaoyu/BoB,134,d33f4740962fc5038a673a6801e57dcd,songhaoyu_BoB/BoB/xlibs/convert_graph_to_onnx.py,"pipeline_name,model=model,tokenizer=tokenizer,framework=framework",The released codes for ACL 2021 paper 'BoB: BERT Over BERT for Training Persona-based Dialogue Models from Limited Personalized Data'
transformers.pipelines.pipeline,github.com/27182812/ChatGLM-LLaMA-chinese-insturct,384,750c82b8d22a31cbe65968854f08376d,27182812_ChatGLM-LLaMA-chinese-insturct/ChatGLM-LLaMA-chinese-insturct/src/transformers/convert_graph_to_onnx.py,"pipeline_name,model=model,tokenizer=tokenizer,framework=framework,model_kwargs=models_kwargs","探索中文instruct数据在ChatGLM, LLaMA上的微调表现"
transformers.pipeline,github.com/AIGC-Audio/AudioGPT,9397,cf7cc7c53be231e796deb264c3b6aee4,AIGC-Audio_AudioGPT/AudioGPT/audio-chatgpt.py,"text-generation,model=unknown,tokenizer=unknown,device=unknown","AudioGPT: Understanding and Generating Speech, Music, Sound, and Talking Head"
transformers.pipelines.pipeline,github.com/allenai/real-toxicity-prompts,125,90f70f8658a7c38429b5d7deb0629861,allenai_real-toxicity-prompts/real-toxicity-prompts/generation/generation.py,"text-generation,model=model_name_or_path,device=0",
transformers.pipelines.pipeline,github.com/CuongNN218/zalo_ltr_2021,138,19b02a0253342d344b2d8f2d30f1d904,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/src/transformers/convert_graph_to_onnx.py,"pipeline_name,model=model,tokenizer=tokenizer,framework=framework,model_kwargs=models_kwargs",Source code for Zalo AI 2021 submission
transformers.pipeline,github.com/salesforce/CodeRL,436,da1de2bbbf05b9e1ddec6fa5eb0af35d,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/robust-speech-event/eval.py,"automatic-speech-recognition,model=unknown,device=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.pipeline,github.com/salesforce/CodeRL,436,d85c54dd5b1853b00598bd1782ed1aa5,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/codeparrot/scripts/human_eval.py,"text-generation,model=model,tokenizer=tokenizer,device=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.pipelines.pipeline,github.com/songhaoyu/BoB,134,5ed966470df195e14a74cd3d0b785202,songhaoyu_BoB/BoB/xlibs/commands/serving.py,"task=unknown,model=unknown,config=unknown,tokenizer=unknown,device=unknown",The released codes for ACL 2021 paper 'BoB: BERT Over BERT for Training Persona-based Dialogue Models from Limited Personalized Data'
transformers.pipeline,github.com/csinva/gpt-paper-title-generator,132,b9080769307b08513d3cd963097d5f2e,csinva_gpt-paper-title-generator/gpt-paper-title-generator/gptneo/04_generate_samples.py,"text-generation,model=model,tokenizer=tokenizer",Generating paper titles (and more!) with GPT trained on data scraped from arXiv.
transformers.pipeline,github.com/Guzpenha/transformer_rankers,155,4aff77344374d0da20dca72d361b4ae3,Guzpenha_transformer_rankers/transformer_rankers/transformer_rankers/negative_samplers/negative_sampling.py,"conversational,model=pre_trained_model,device=0",A library to conduct ranking experiments with transformers.
transformers.pipeline,github.com/Sanster/lama-cleaner,14081,5074579b0630de2a7d62b9e1c8988988,Sanster_lama-cleaner/lama-cleaner/lama_cleaner/model/controlnet.py,depth-estimation,"Image inpainting tool powered by SOTA AI Model. Remove any unwanted object, defect, people from your pictures or erase and replace(powered by stable diffusion) any thing on your pictures."
transformers.pipeline,github.com/naver/gdc,112,ce89c81a1f66cc162b2b30609825b426,naver_gdc/gdc/cdpg/cdpg/metrics.py,"text-classification,microsoft/DialogRPT-updown,device=device","Code accompanying our papers on the ""Generative Distributional Control"" framework"
transformers.pipeline,github.com/IBM/zshot,285,76e82964b00ddedbf24dd16e559e1f97,IBM_zshot/zshot/zshot/relation_extractor/zsrc/decide_entity_order.py,"zero-shot-classification,model=facebook/bart-large-mnli",Zero and Few shot named entity & relationships recognition
transformers.pipelines.pipeline,github.com/songhaoyu/BoB,134,4212c680071c06a02b567d4adc8846fc,songhaoyu_BoB/BoB/xlibs/commands/run.py,"task=unknown,model=unknown,config=unknown,tokenizer=unknown,device=unknown",The released codes for ACL 2021 paper 'BoB: BERT Over BERT for Training Persona-based Dialogue Models from Limited Personalized Data'
transformers.pipelines.pipeline,github.com/salesforce/CodeRL,436,bd3585d75d74c4418607108f5dc123f2,salesforce_CodeRL/CodeRL/transformers/src/transformers/convert_graph_to_onnx.py,"pipeline_name,model=model,tokenizer=tokenizer,framework=framework,model_kwargs=models_kwargs",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
timm.models.create_model,github.com/locuslab/convmixer,1025,2d78299a9c5496c3a74dbc744f6ead32,locuslab_convmixer/convmixer/pytorch-image-models/train.py,"unknown,pretrained=unknown,num_classes=unknown,drop_rate=unknown,drop_connect_rate=unknown,drop_path_rate=unknown,drop_block_rate=unknown,global_pool=unknown,bn_tf=unknown,bn_momentum=unknown,bn_eps=unknown,scriptable=unknown,checkpoint_path=unknown","Implementation of ConvMixer for ""Patches Are All You Need? 🤷"""
timm.create_model,github.com/CuongNN218/zalo_ltr_2021,138,3f44e9635c286a8c19ae339ffbd1d518,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/src/transformers/models/deit/convert_deit_timm_to_pytorch.py,"deit_name,pretrained=True",Source code for Zalo AI 2021 submission
timm.models.create_model,github.com/RobustBench/robustbench,543,d2f419c8e7c4a2aad2615148687cdf13,RobustBench_robustbench/robustbench/robustbench/model_zoo/architectures/convstem_models.py,"deit_small_patch16_224,pretrained=pretrained",RobustBench: a standardized adversarial robustness benchmark [NeurIPS'21 Benchmarks and Datasets Track]
timm.create_model,github.com/27182812/ChatGLM-LLaMA-chinese-insturct,384,262460a4b4a8ed54367b8380999f7b4a,27182812_ChatGLM-LLaMA-chinese-insturct/ChatGLM-LLaMA-chinese-insturct/src/transformers/models/detr/modeling_detr.py,"unknown,pretrained=unknown,features_only=True,out_indices=Tuple,in_chans=unknown,None=kwargs","探索中文instruct数据在ChatGLM, LLaMA上的微调表现"
timm.create_model,github.com/27182812/ChatGLM-LLaMA-chinese-insturct,384,0067f43ad17e233a91db37ef211d3ea7,27182812_ChatGLM-LLaMA-chinese-insturct/ChatGLM-LLaMA-chinese-insturct/src/transformers/models/swin/convert_swin_timm_to_pytorch.py,"swin_name,pretrained=True","探索中文instruct数据在ChatGLM, LLaMA上的微调表现"
timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,github.com/VideoCrafter/VideoCrafter,3181,05c47ebed3dcd644ad3278dc887c5423,VideoCrafter_VideoCrafter/VideoCrafter/extralibs/midas/midas/vit.py,"vit_large_patch16_384,pretrained=pretrained;vit_base_patch16_384,pretrained=pretrained;vit_deit_base_patch16_384,pretrained=pretrained;vit_deit_base_distilled_patch16_384,pretrained=pretrained;vit_base_resnet50_384,pretrained=pretrained",VideoCrafter1: Open Diffusion Models for High-Quality Video Generation
timm.models.create_model,github.com/ashkamath/mdetr,903,4c783c12f70adf7651a978660c98ea26,ashkamath_mdetr/mdetr/models/backbone.py,"name,pretrained=True,in_chans=3,features_only=True,out_indices=Tuple",
timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,github.com/ashawkey/stable-dreamfusion,7150,b0852914cc496217c99fd219e4faafc9,ashawkey_stable-dreamfusion/stable-dreamfusion/dpt.py,"vit_large_patch16_384,pretrained=pretrained;vit_base_patch16_384,pretrained=pretrained;vit_deit_base_patch16_384,pretrained=pretrained;vit_deit_base_distilled_patch16_384,pretrained=pretrained;vit_base_resnet50_384,pretrained=pretrained",Text-to-3D & Image-to-3D & Mesh Exportation with NeRF + Diffusion.
