caller,file_path,github_url
ContentLoss.__init__,Lornatang_SRGAN-PyTorch/SRGAN-PyTorch/model.py,github.com/lornatang/srgan-pytorch
resnet.__init__,Lotayou_Face-Renovation/Face-Renovation/metrics_package/PerceptualSimilarity/models/pretrained_networks.py,github.com/lotayou/face-renovation
InceptionV3.__init__,Lotayou_Face-Renovation/Face-Renovation/metrics_package/inception.py,github.com/lotayou/face-renovation
fid_inception_v3,Lotayou_Face-Renovation/Face-Renovation/metrics_package/inception.py,github.com/lotayou/face-renovation
alexnet.__init__,Lotayou_Face-Renovation/Face-Renovation/metrics_package/PerceptualSimilarity/models/pretrained_networks.py,github.com/lotayou/face-renovation
squeezenet.__init__,Lotayou_Face-Renovation/Face-Renovation/metrics_package/PerceptualSimilarity/models/pretrained_networks.py,github.com/lotayou/face-renovation
vgg16.__init__,Lotayou_Face-Renovation/Face-Renovation/metrics_package/PerceptualSimilarity/models/pretrained_networks.py,github.com/lotayou/face-renovation
VGG19.__init__,Lotayou_Face-Renovation/Face-Renovation/models/networks/architecture.py,github.com/lotayou/face-renovation
,lturing_ORB_SLAM3_modified/ORB_SLAM3_modified/depth_estimate/sanity_hub.py,github.com/lturing/orb_slam3_modified
MidasCore.build,lturing_ORB_SLAM3_modified/ORB_SLAM3_modified/depth_estimate/zoedepth/models/base_models/midas.py,github.com/lturing/orb_slam3_modified
VQGanVAE.vgg,lucidrains_muse-maskgit-pytorch/muse-maskgit-pytorch/muse_maskgit_pytorch/vqgan_vae.py,github.com/lucidrains/muse-maskgit-pytorch
smart_hub_load,luzhisheng_js_reverse/js_reverse/ayf_ocr/yolo_databases/api/utils/torch_utils.py,github.com/luzhisheng/js_reverse
,luzhisheng_js_reverse/js_reverse/ayf_ocr/yolo_databases/api/utils/flask_rest_api/restapi.py,github.com/luzhisheng/js_reverse
get_inception_score,lyndonzheng_Pluralistic-Inpainting/Pluralistic-Inpainting/evaluations/inception_score_torch.py,github.com/lyndonzheng/pluralistic-inpainting
MOS.__init__,lyp-deeplearning_MOS-Multi-Task-Face-Detect/MOS-Multi-Task-Face-Detect/models/MOS.py,github.com/lyp-deeplearning/mos-multi-task-face-detect
MiDaS_torch_hub_data,manurare_360monodepth/360monodepth/code/python/src/utility/depthmap_utils.py,github.com/manurare/360monodepth
MiDaS_torch_hub_file,manurare_360monodepth/360monodepth/code/python/src/utility/depthmap_utils.py,github.com/manurare/360monodepth
initialize_model,marcalcarazf_realtime-2D-to-3D-faces/realtime-2D-to-3D-faces/Train_Model/TrainModel.py,github.com/marcalcarazf/realtime-2d-to-3d-faces
,marcalcarazf_realtime-2D-to-3D-faces/realtime-2D-to-3D-faces/Use_Model/UseModelExample.py,github.com/marcalcarazf/realtime-2d-to-3d-faces
,marcelampc_d3net_depth_estimation/d3net_depth_estimation/pytorch/util/cnn_visual/src/generate_fooling_samples.py,github.com/marcelampc/d3net_depth_estimation
,marcelampc_d3net_depth_estimation/d3net_depth_estimation/pytorch/util/cnn_visual/src/generate_disguised_fooling_samples.py,github.com/marcelampc/d3net_depth_estimation
,marcelampc_d3net_depth_estimation/d3net_depth_estimation/pytorch/util/cnn_visual/src/generate_class_specific_samples.py,github.com/marcelampc/d3net_depth_estimation
,marcelampc_d3net_depth_estimation/d3net_depth_estimation/pytorch/util/cnn_visual/src/cnn_layer_visualization.py,github.com/marcelampc/d3net_depth_estimation
,marcelampc_d3net_depth_estimation/d3net_depth_estimation/pytorch/util/cnn_visual/src/deep_dream.py,github.com/marcelampc/d3net_depth_estimation
resnet_34,marshuang80_gloria/gloria/gloria/models/cnn_backbones.py,github.com/marshuang80/gloria
resnext_100,marshuang80_gloria/gloria/gloria/models/cnn_backbones.py,github.com/marshuang80/gloria
resnext_50,marshuang80_gloria/gloria/gloria/models/cnn_backbones.py,github.com/marshuang80/gloria
densenet_169,marshuang80_gloria/gloria/gloria/models/cnn_backbones.py,github.com/marshuang80/gloria
resnet_18,marshuang80_gloria/gloria/gloria/models/cnn_backbones.py,github.com/marshuang80/gloria
densenet_161,marshuang80_gloria/gloria/gloria/models/cnn_backbones.py,github.com/marshuang80/gloria
resnet_50,marshuang80_gloria/gloria/gloria/models/cnn_backbones.py,github.com/marshuang80/gloria
densenet_121,marshuang80_gloria/gloria/gloria/models/cnn_backbones.py,github.com/marshuang80/gloria
,MaryamBoneh_Vehicle-Detection/Vehicle-Detection/utils/flask_rest_api/restapi.py,github.com/maryamboneh/vehicle-detection
,Michael-OvO_Burn-Detection-Classification/Burn-Detection-Classification/deployment/app.py,github.com/michael-ovo/burn-detection-classification
,midasklr_yolov5ds/yolov5ds/utils/flask_rest_api/restapi.py,github.com/midasklr/yolov5ds
RetinaNet.init_backbone,ming71_DAL/DAL/models/model.py,github.com/ming71/dal
ResNet152.__init__,mratsim_Amazon-Forest-Computer-Vision/Amazon-Forest-Computer-Vision/src/p_neuro.py,github.com/mratsim/amazon-forest-computer-vision
VGG16.__init__,mratsim_Amazon-Forest-Computer-Vision/Amazon-Forest-Computer-Vision/src/p_neuro.py,github.com/mratsim/amazon-forest-computer-vision
ResNet50.__init__,mratsim_Amazon-Forest-Computer-Vision/Amazon-Forest-Computer-Vision/src/p_neuro.py,github.com/mratsim/amazon-forest-computer-vision
DenseNet121.__init__,mratsim_Amazon-Forest-Computer-Vision/Amazon-Forest-Computer-Vision/src/p_neuro.py,github.com/mratsim/amazon-forest-computer-vision
ResNet101.__init__,mratsim_Amazon-Forest-Computer-Vision/Amazon-Forest-Computer-Vision/src/p_neuro.py,github.com/mratsim/amazon-forest-computer-vision
ResNet50.__init__,msight-tech_research-ms-loss/research-ms-loss/ret_benchmark/modeling/backbone/resnet.py,github.com/msight-tech/research-ms-loss
AlbuNet.__init__,neptune-ai_open-solution-mapping-challenge/open-solution-mapping-challenge/src/unet_models.py,github.com/neptune-ai/open-solution-mapping-challenge
UNetResNet.__init__,neptune-ai_open-solution-mapping-challenge/open-solution-mapping-challenge/src/unet_models.py,github.com/neptune-ai/open-solution-mapping-challenge
UNet11.__init__,neptune-ai_open-solution-mapping-challenge/open-solution-mapping-challenge/src/unet_models.py,github.com/neptune-ai/open-solution-mapping-challenge
UNetVGG16.__init__,neptune-ai_open-solution-mapping-challenge/open-solution-mapping-challenge/src/unet_models.py,github.com/neptune-ai/open-solution-mapping-challenge
InceptionV3.__init__,NikolaZubic_2dimageto3dmodel/2dimageto3dmodel/code/utils/inception.py,github.com/nikolazubic/2dimageto3dmodel
AlexNetConv.__init__,nileshkulkarni_csm/csm/csm/nnutils/icn_net.py,github.com/nileshkulkarni/csm
ResNetConv.__init__,nileshkulkarni_csm/csm/csm/nnutils/icn_net.py,github.com/nileshkulkarni/csm
VGG16Conv.__init__,nileshkulkarni_csm/csm/csm/nnutils/icn_net.py,github.com/nileshkulkarni/csm
ResNet.__init__,NIRVANALAN_E3DGE/E3DGE/project/vendor/pifu/lib/model/ConvFilters.py,github.com/nirvanalan/e3dge
ResNetGradualStyleEncoder.__init__,NIRVANALAN_E3DGE/E3DGE/project/models/encoders/fpn_encoders.py,github.com/nirvanalan/e3dge
ResNetBackboneEncoder.__init__,NIRVANALAN_E3DGE/E3DGE/project/models/encoders/restyle_psp_encoders.py,github.com/nirvanalan/e3dge
AlexNet.__init__,NIRVANALAN_E3DGE/E3DGE/project/losses/lpips/networks.py,github.com/nirvanalan/e3dge
SqueezeNet.__init__,NIRVANALAN_E3DGE/E3DGE/project/losses/lpips/networks.py,github.com/nirvanalan/e3dge
VGG16.__init__,NIRVANALAN_E3DGE/E3DGE/project/losses/lpips/networks.py,github.com/nirvanalan/e3dge
Vgg16.__init__,NIRVANALAN_E3DGE/E3DGE/project/vendor/pifu/lib/model/ConvFilters.py,github.com/nirvanalan/e3dge
Vgg19.__init__,Niwhskal_SRNet/SRNet/model.py,github.com/niwhskal/srnet
,nmilosev_pytorch-arm-builds/pytorch-arm-builds/inference.py,github.com/nmilosev/pytorch-arm-builds
InceptionV3.__init__,nv-tlabs_meta-sim/meta-sim/models/layers/mmd/inception_v3.py,github.com/nv-tlabs/meta-sim
VGG_Activations.__init__,NVlabs_few-shot-vid2vid/few-shot-vid2vid/models/networks/vgg.py,github.com/nvlabs/few-shot-vid2vid
Encoder.__init__,NVlabs_prismer/prismer/experts/normal/models/submodules/encoder.py,github.com/nvlabs/prismer
_make_pretrained_resnext101_wsl,NVlabs_prismer/prismer/experts/depth/blocks.py,github.com/nvlabs/prismer
Encoder.__init__,NVlabs_prismer/prismer/experts/normal/models/baseline.py,github.com/nvlabs/prismer
AlexNetConv4.__init__,NVlabs_SSV/SSV/utils/ssv.py,github.com/nvlabs/ssv
alexnet.__init__,NVlabs_UMR/UMR/external/PerceptualSimilarity/models/pretrained_networks.py,github.com/nvlabs/umr
resnet.__init__,NVlabs_UMR/UMR/external/PerceptualSimilarity/models/pretrained_networks.py,github.com/nvlabs/umr
ResNetConv.__init__,NVlabs_UMR/UMR/nnutils/cub_mesh_s1.py,github.com/nvlabs/umr
ResNetConv.__init__,NVlabs_UMR/UMR/nnutils/cub_mesh.py,github.com/nvlabs/umr
squeezenet.__init__,NVlabs_UMR/UMR/external/PerceptualSimilarity/models/pretrained_networks.py,github.com/nvlabs/umr
vgg16.__init__,NVlabs_UMR/UMR/external/PerceptualSimilarity/models/pretrained_networks.py,github.com/nvlabs/umr
resnet.__init__,OFA-Sys_DAFlow/DAFlow/utils/lpips/pretrained_networks.py,github.com/ofa-sys/daflow
alexnet.__init__,OFA-Sys_DAFlow/DAFlow/utils/lpips/pretrained_networks.py,github.com/ofa-sys/daflow
squeezenet.__init__,OFA-Sys_DAFlow/DAFlow/utils/lpips/pretrained_networks.py,github.com/ofa-sys/daflow
vgg16.__init__,OFA-Sys_DAFlow/DAFlow/utils/lpips/pretrained_networks.py,github.com/ofa-sys/daflow
VGG19.__init__,OFA-Sys_DAFlow/DAFlow/models/external_function.py,github.com/ofa-sys/daflow
TorchVisionResNet50.__init__,OpenGVLab_InternVideo/InternVideo/Downstream/Visual-Language-Navigation/vlnce_baselines/models/encoders/image_encoders.py,github.com/opengvlab/internvideo
,OSU-NLP-Group_MagicBrush/MagicBrush/evaluation/image_eval.py,github.com/osu-nlp-group/magicbrush
Vgg.__init__,pbcquoc_vietocr/vietocr/vietocr/model/backbone/vgg.py,github.com/pbcquoc/vietocr
ResNetLSTMEnc.__init__,pliang279_MultiBench/MultiBench/special/kinetics_simple_late_fusion.py,github.com/pliang279/multibench
ResNetLSTMEnc.__init__,pliang279_MultiBench/MultiBench/special/kinetics_gradient_blend.py,github.com/pliang279/multibench
ResNetLSTMEnc.__init__,pliang279_MultiBench/MultiBench/unimodals/common_models.py,github.com/pliang279/multibench
ResNetLSTM.__init__,pliang279_MultiBench/MultiBench/special/kinetics_video_unimodal.py,github.com/pliang279/multibench
,pliang279_MultiBench/MultiBench/special/kinetics_video_unimodal_feature_gen.py,github.com/pliang279/multibench
VGG16.__init__,pliang279_MultiBench/MultiBench/unimodals/common_models.py,github.com/pliang279/multibench
VGG16Slim.__init__,pliang279_MultiBench/MultiBench/unimodals/common_models.py,github.com/pliang279/multibench
VGG16Pruned.__init__,pliang279_MultiBench/MultiBench/unimodals/common_models.py,github.com/pliang279/multibench
VGG11Slim.__init__,pliang279_MultiBench/MultiBench/unimodals/common_models.py,github.com/pliang279/multibench
VGG11Pruned.__init__,pliang279_MultiBench/MultiBench/unimodals/common_models.py,github.com/pliang279/multibench
,pliang279_MultiBench/MultiBench/special/kinetics_simple_late_fusion.py,github.com/pliang279/multibench
,pliang279_MultiBench/MultiBench/special/kinetics_gradient_blend.py,github.com/pliang279/multibench
,pliang279_MultiBench/MultiBench/examples/multimedia/kinetics_gradient_blend.py,github.com/pliang279/multibench
,pliang279_MultiBench/MultiBench/special/kinetics_audio_unimodal.py,github.com/pliang279/multibench
,pliang279_MultiBench/MultiBench/examples/multimedia/kinetics_unimodal_1.py,github.com/pliang279/multibench
,pliang279_MultiBench/MultiBench/examples/multimedia/kinetics_simple_late_fusion.py,github.com/pliang279/multibench
VGG.__init__,pliang279_MultiBench/MultiBench/unimodals/common_models.py,github.com/pliang279/multibench
ResNet18.features,potterhsu_easy-faster-rcnn.pytorch/easy-faster-rcnn.pytorch/backbone/resnet18.py,github.com/potterhsu/easy-faster-rcnn.pytorch
ResNet50.features,potterhsu_easy-faster-rcnn.pytorch/easy-faster-rcnn.pytorch/backbone/resnet50.py,github.com/potterhsu/easy-faster-rcnn.pytorch
ResNet101.features,potterhsu_easy-faster-rcnn.pytorch/easy-faster-rcnn.pytorch/backbone/resnet101.py,github.com/potterhsu/easy-faster-rcnn.pytorch
IRISThingsClassifierModule.__init__,prabhuomkar_iris/iris/ml/things/resnet.py,github.com/prabhuomkar/iris
IRISThingsClassifierModule.__init__,prabhuomkar_iris/iris/ml/things/efficientnet.py,github.com/prabhuomkar/iris
CNNLSTM.__init__,pranoyr_cnn-lstm/cnn-lstm/models/cnnlstm.py,github.com/pranoyr/cnn-lstm
_resnext101_32xxxd_wsl,pudae_kaggle-understanding-clouds/kaggle-understanding-clouds/kvt/models/backbones/wsl.py,github.com/pudae/kaggle-understanding-clouds
_load_resnet,rowanz_r2c/r2c/utils/detector.py,github.com/rowanz/r2c
_load_resnet_imagenet,rowanz_r2c/r2c/utils/detector.py,github.com/rowanz/r2c
EncoderCNN.get_v1,rozumden_DeFMO/DeFMO/models/encoder.py,github.com/rozumden/defmo
EncoderCNN.get_v2,rozumden_DeFMO/DeFMO/models/encoder.py,github.com/rozumden/defmo
EncoderCNN.get_v3,rozumden_DeFMO/DeFMO/models/encoder.py,github.com/rozumden/defmo
VGG16bn._load_pretrained_weights,rsummers11_CADLab/CADLab/LesaNet/network_vgg.py,github.com/rsummers11/cadlab
get_model_instance_segmentation,sagizty_Insight/Insight/detection/torch_detction_coco.py,github.com/sagizty/insight
get_model_instance_segmentation,sagizty_Insight/Insight/ZTY_Torch/detection/torch_detction_coco.py,github.com/sagizty/insight
get_model_instance_segmentation,sagizty_Insight/Insight/detection/torch_detction_maskRcnn.py,github.com/sagizty/insight
get_model_instance_segmentation,sagizty_Insight/Insight/ZTY_Torch/detection/torch_detction_PennFudan.py,github.com/sagizty/insight
get_model_instance_segmentation,sagizty_Insight/Insight/ZTY_Torch/detection/torch_detction_maskRcnn.py,github.com/sagizty/insight
get_model_instance_segmentation,sagizty_Insight/Insight/detection/torch_detction_PennFudan.py,github.com/sagizty/insight
get_net,sagizty_Insight/Insight/ZTY_Torch/torch_7_grad_CAM.py,github.com/sagizty/insight
get_model,sagizty_Insight/Insight/ZTY_Torch/Train_ResNet.py,github.com/sagizty/insight
,sagizty_Insight/Insight/StarUp/torch4_trainingprocess.py,github.com/sagizty/insight
,sagizty_Insight/Insight/StarUp/1 Basic coding/torch_4_training_model.py,github.com/sagizty/insight
main,sagizty_Insight/Insight/ZTY_Torch/detection/Resnet_cam_detection.py,github.com/sagizty/insight
,sagizty_Insight/Insight/ZTY_Torch/torch_class_transfer.py,github.com/sagizty/insight
main,sagizty_Insight/Insight/detection/Resnet_cam_detection.py,github.com/sagizty/insight
,sagizty_Insight/Insight/ZTY_Torch/torch_transferlearning.py,github.com/sagizty/insight
_make_pretrained_efficientnet_lite3,salesforce_UniControl/UniControl/ldm/modules/midas/midas/blocks.py,github.com/salesforce/unicontrol
_make_pretrained_resnext101_wsl,salesforce_UniControl/UniControl/ldm/modules/midas/midas/blocks.py,github.com/salesforce/unicontrol
_make_pretrained_efficientnet_lite3,salesforce_UniControl/UniControl/annotator/midas/midas/blocks.py,github.com/salesforce/unicontrol
_make_pretrained_resnext101_wsl,salesforce_UniControl/UniControl/annotator/midas/midas/blocks.py,github.com/salesforce/unicontrol
VGG19.__init__,sczhou_DAVANet/DAVANet/models/VGG19.py,github.com/sczhou/davanet
VAT.__init__,Seokju-Cho_Volumetric-Aggregation-Transformer/Volumetric-Aggregation-Transformer/model/vat.py,github.com/seokju-cho/volumetric-aggregation-transformer
Encoder.__init__,seoungwugoh_RGMP/RGMP/model.py,github.com/seoungwugoh/rgmp
FCN8_ResNet.__init__,ServiceNow_LCFCN/LCFCN/lcfcn/networks.py,github.com/servicenow/lcfcn
FCN8.__init__,ServiceNow_LCFCN/LCFCN/src/models/base_networks/fcn8_resnet.py,github.com/servicenow/lcfcn
Net.__init__,SeuTao_Humpback-Whale-Identification/Humpback-Whale-Identification/net/model_resnet101.py,github.com/seutao/humpback-whale-identification
,Sharpiless_yolov5-deepsort/yolov5-deepsort/utils/flask_rest_api/restapi.py,github.com/sharpiless/yolov5-deepsort
_make_pretrained_efficientnet_lite3,ShihaoZhaoZSH_Uni-ControlNet/Uni-ControlNet/annotator/midas/midas/blocks.py,github.com/shihaozhaozsh/uni-controlnet
_make_pretrained_resnext101_wsl,ShihaoZhaoZSH_Uni-ControlNet/Uni-ControlNet/annotator/midas/midas/blocks.py,github.com/shihaozhaozsh/uni-controlnet
ResNetConv.__init__,shubhtuls_factored3d/factored3d/nnutils/oc_net.py,github.com/shubhtuls/factored3d
ResNetConv.__init__,shubhtuls_factored3d/factored3d/nnutils/voxel_net.py,github.com/shubhtuls/factored3d
main,skhadem_3D-BoundingBox/3D-BoundingBox/Run.py,github.com/skhadem/3d-boundingbox
main,skhadem_3D-BoundingBox/3D-BoundingBox/Train.py,github.com/skhadem/3d-boundingbox
main,skhadem_3D-BoundingBox/3D-BoundingBox/Run_no_yolo.py,github.com/skhadem/3d-boundingbox
_make_pretrained_efficientnet_lite3,Stability-AI_stablediffusion/stablediffusion/ldm/modules/midas/midas/blocks.py,github.com/stability-ai/stablediffusion
_make_pretrained_resnext101_wsl,Stability-AI_stablediffusion/stablediffusion/ldm/modules/midas/midas/blocks.py,github.com/stability-ai/stablediffusion
LightningMelGAN.__init__,SungFeng-Huang_Meta-TTS/Meta-TTS/lightning/utils.py,github.com/sungfeng-huang/meta-tts
get_vocoder,SungFeng-Huang_Meta-TTS/Meta-TTS/utils/model.py,github.com/sungfeng-huang/meta-tts
hardness_metric,taconite_MetaAvatar-release/MetaAvatar-release/torchmeta/utils/metrics.py,github.com/taconite/metaavatar-release
resnet.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/lpips/pretrained_networks.py,github.com/taeu/style-your-hair
resnet.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/masked_lpips/pretrained_networks.py,github.com/taeu/style-your-hair
VGG16_Activations.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/style/vgg_activations.py,github.com/taeu/style-your-hair
VGG19_Activations.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/style/vgg_activations.py,github.com/taeu/style-your-hair
alexnet.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/lpips/pretrained_networks.py,github.com/taeu/style-your-hair
alexnet.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/masked_lpips/pretrained_networks.py,github.com/taeu/style-your-hair
squeezenet.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/lpips/pretrained_networks.py,github.com/taeu/style-your-hair
squeezenet.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/masked_lpips/pretrained_networks.py,github.com/taeu/style-your-hair
vgg16.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/lpips/pretrained_networks.py,github.com/taeu/style-your-hair
vgg16.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/masked_lpips/pretrained_networks.py,github.com/taeu/style-your-hair
VGG19.__init__,Taeu_Style-Your-Hair/Style-Your-Hair/losses/vgg_loss.py,github.com/taeu/style-your-hair
Res50_SCAR.__init__,taohan10200_IIM/IIM/datasets/dataset_prepare/models/counters/Res50_SCAR.py,github.com/taohan10200/iim
VGG_loss.__init__,tding1_CDFI/CDFI/loss.py,github.com/tding1/cdfi
,tekakutli_anime_translation/anime_translation/snippets/vad.py,github.com/tekakutli/anime_translation
LinkNet34.__init__,ternaus_robot-surgery-segmentation/robot-surgery-segmentation/models.py,github.com/ternaus/robot-surgery-segmentation
AlbuNet.__init__,ternaus_robot-surgery-segmentation/robot-surgery-segmentation/models.py,github.com/ternaus/robot-surgery-segmentation
UNet11.__init__,ternaus_robot-surgery-segmentation/robot-surgery-segmentation/models.py,github.com/ternaus/robot-surgery-segmentation
UNet16.__init__,ternaus_robot-surgery-segmentation/robot-surgery-segmentation/models.py,github.com/ternaus/robot-surgery-segmentation
MidasCore.build,thygate_stable-diffusion-webui-depthmap-script/stable-diffusion-webui-depthmap-script/dzoedepth/models/base_models/midas.py,github.com/thygate/stable-diffusion-webui-depthmap-script
_make_pretrained_efficientnet_lite3,thygate_stable-diffusion-webui-depthmap-script/stable-diffusion-webui-depthmap-script/dmidas/blocks.py,github.com/thygate/stable-diffusion-webui-depthmap-script
_make_pretrained_resnext101_wsl,thygate_stable-diffusion-webui-depthmap-script/stable-diffusion-webui-depthmap-script/dmidas/blocks.py,github.com/thygate/stable-diffusion-webui-depthmap-script
ResNetEncoder.__init__,TRI-ML_vidar/vidar/vidar/arch/networks/layers/resnet_encoder.py,github.com/tri-ml/vidar
TinyResNet18.__init__,tum-vision_tandem/tandem/cva_mvsnet/models/module.py,github.com/tum-vision/tandem
EncoderCNN.__init__,udacity_CVND---Image-Captioning-Project/CVND---Image-Captioning-Project/model.py,github.com/udacity/cvnd---image-captioning-project
,universome_alis/alis/scripts/measure_classifier_score.py,github.com/universome/alis
ObjectDetectionNode.__init__,utra-robosoccer_soccerbot/soccerbot/soccer_object_detection/src/soccer_object_detection/object_detect_node.py,github.com/utra-robosoccer/soccerbot
get_model,valeoai_LOST/LOST/networks.py,github.com/valeoai/lost
,vikashplus_robohive/robohive/robohive/envs/env_base.py,github.com/vikashplus/robohive
FineTuner.__init__,vinid_path_eval/path_eval/fine_tuning/finetune.py,github.com/vinid/path_eval
VGG16FeatureExtractor.__init__,vinthony_deep-blind-watermark-removal/deep-blind-watermark-removal/scripts/utils/losses.py,github.com/vinthony/deep-blind-watermark-removal
Vgg16.__init__,vinthony_deep-blind-watermark-removal/deep-blind-watermark-removal/scripts/models/vgg.py,github.com/vinthony/deep-blind-watermark-removal
Vgg19.__init__,vinthony_deep-blind-watermark-removal/deep-blind-watermark-removal/scripts/models/vgg.py,github.com/vinthony/deep-blind-watermark-removal
STANet.__init__,VisDrone_DroneCrowd/DroneCrowd/STANet/stanet.py,github.com/visdrone/dronecrowd
STNNet.__init__,VisDrone_DroneCrowd/DroneCrowd/STNNet/stnmodel.py,github.com/visdrone/dronecrowd
ft_net.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/EvaluatingYourOwnMethod/model.py,github.com/wanggrun/sysu-30k
ft_net_middle.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/EvaluatingYourOwnMethod/model.py,github.com/wanggrun/sysu-30k
PCB.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/EvaluatingYourOwnMethod/model.py,github.com/wanggrun/sysu-30k
MGN.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/UnaryTerm_PairwiseTerm_WeaklyTripletLoss/model/mgn.py,github.com/wanggrun/sysu-30k
ft_net.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/UnaryTerm_Only/model.py,github.com/wanggrun/sysu-30k
ft_net_middle.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/UnaryTerm_Only/model.py,github.com/wanggrun/sysu-30k
PCB.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/UnaryTerm_Only/model.py,github.com/wanggrun/sysu-30k
ft_net.__init__,wanggrun_SYSU-30k/SYSU-30k/Using_SYSU30k_Test_Set/model.py,github.com/wanggrun/sysu-30k
ft_net_middle.__init__,wanggrun_SYSU-30k/SYSU-30k/Using_SYSU30k_Test_Set/model.py,github.com/wanggrun/sysu-30k
PCB.__init__,wanggrun_SYSU-30k/SYSU-30k/Using_SYSU30k_Test_Set/model.py,github.com/wanggrun/sysu-30k
ft_net_dense.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/EvaluatingYourOwnMethod/model.py,github.com/wanggrun/sysu-30k
ft_net_dense.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/UnaryTerm_Only/model.py,github.com/wanggrun/sysu-30k
ft_net_dense.__init__,wanggrun_SYSU-30k/SYSU-30k/Using_SYSU30k_Test_Set/model.py,github.com/wanggrun/sysu-30k
Encoder.__init__,wangguanan_AlignGAN/AlignGAN/core/model.py,github.com/wangguanan/aligngan
Model.__init__,wangguanan_Pytorch-Person-ReID-Baseline-PCB-Beyond-Part-Models/Pytorch-Person-ReID-Baseline-PCB-Beyond-Part-Models/core/model.py,github.com/wangguanan/pytorch-person-reid-baseline-pcb-beyond-part-models
FPN.__init__,WangLibo1995_GeoSeg/GeoSeg/geoseg/models/A2FPN.py,github.com/wanglibo1995/geoseg
A2FPN.__init__,WangLibo1995_GeoSeg/GeoSeg/geoseg/models/A2FPN.py,github.com/wanglibo1995/geoseg
_load_resnet,Wangt-CN_VC-R-CNN/VC-R-CNN/downstream/r2c_vc/utils/detector.py,github.com/wangt-cn/vc-r-cnn
_load_resnet_imagenet,Wangt-CN_VC-R-CNN/VC-R-CNN/downstream/r2c_vc/utils/detector.py,github.com/wangt-cn/vc-r-cnn
,WangWenhao0716_ISC-Track1-Submission/ISC-Track1-Submission/Test/augmentation/query/yolov5/utils/flask_rest_api/restapi.py,github.com/wangwenhao0716/isc-track1-submission
myResNet18.__init__,we0091234_Car_recognition/Car_recognition/car_recognition/myNet.py,github.com/we0091234/car_recognition
resnet.__init__,williamyang1991_StyleGANEX/StyleGANEX/models/stylegan2/lpips/pretrained_networks.py,github.com/williamyang1991/styleganex
alexnet.__init__,williamyang1991_StyleGANEX/StyleGANEX/models/stylegan2/lpips/pretrained_networks.py,github.com/williamyang1991/styleganex
squeezenet.__init__,williamyang1991_StyleGANEX/StyleGANEX/models/stylegan2/lpips/pretrained_networks.py,github.com/williamyang1991/styleganex
vgg16.__init__,williamyang1991_StyleGANEX/StyleGANEX/models/stylegan2/lpips/pretrained_networks.py,github.com/williamyang1991/styleganex
Generator.__init__,woozzu_dong_iccv_2017/dong_iccv_2017/model.py,github.com/woozzu/dong_iccv_2017
VisualSemanticEmbedding.__init__,woozzu_dong_iccv_2017/dong_iccv_2017/model.py,github.com/woozzu/dong_iccv_2017
ContextPath.__init__,wutianyiRosun_CGNet/CGNet/model/BiSeNet_resnet.py,github.com/wutianyirosun/cgnet
_make_pretrained_efficientnet_lite3,wxj630_visual-chatgpt-zh/visual-chatgpt-zh/modules/controlnet_aux/midas/midas/blocks.py,github.com/wxj630/visual-chatgpt-zh
_make_pretrained_resnext101_wsl,wxj630_visual-chatgpt-zh/visual-chatgpt-zh/modules/controlnet_aux/midas/midas/blocks.py,github.com/wxj630/visual-chatgpt-zh
create_model,WZMIAOMIAO_deep-learning-for-image-processing/deep-learning-for-image-processing/pytorch_object_detection/train_coco_dataset/change_backbone_with_fpn.py,github.com/wzmiaomiao/deep-learning-for-image-processing
MobileV3Unet.__init__,WZMIAOMIAO_deep-learning-for-image-processing/deep-learning-for-image-processing/pytorch_segmentation/unet/src/mobilenet_unet.py,github.com/wzmiaomiao/deep-learning-for-image-processing
create_model,WZMIAOMIAO_deep-learning-for-image-processing/deep-learning-for-image-processing/pytorch_object_detection/faster_rcnn/change_backbone_with_fpn.py,github.com/wzmiaomiao/deep-learning-for-image-processing
main,WZMIAOMIAO_deep-learning-for-image-processing/deep-learning-for-image-processing/pytorch_classification/grad_cam/main_cnn.py,github.com/wzmiaomiao/deep-learning-for-image-processing
